area_code,year,quarter,median_rent_per_month,median rent per month adjusted to 2018
E02000924,2016,4,1777,1797.722585
E02000925,2016,1,2100,2124.489268
E02000925,2016,2,2003.5,2026.863927
E02000925,2016,3,1733,1753.209476
E02000925,2016,4,1749,1769.396061
E02000926,2016,1,2145,2170.014038
E02000926,2016,2,2000,2023.323112
E02000926,2016,3,1950,1972.740034
E02000926,2016,4,2037,2060.75459
E02000927,2016,1,1751,1771.419384
E02000927,2016,2,1993,2016.241481
E02000927,2016,3,1733,1753.209476
E02000927,2016,4,1950,1972.740034
E02000928,2016,1,1850,1871.573879
E02000928,2016,2,1752.5,1772.936877
E02000928,2016,3,1755,1775.466031
E02000928,2016,4,1625,1643.950028
E02000929,2016,1,1408,1424.419471
E02000929,2016,2,1601.5,1620.175982
E02000929,2016,3,2201,2226.667085
E02000930,2016,1,1850,1871.573879
E02000930,2016,2,1950,1972.740034
E02000930,2016,3,1842,1863.480586
E02000930,2016,4,1998,2021.299789
E02000931,2016,1,1885,1906.982033
E02000931,2016,2,2183.5,2208.963007
E02000931,2016,3,2145,2170.014038
E02000931,2016,4,1801,1822.002462
E02000932,2016,1,1914,1936.320218
E02000932,2016,2,1898,1920.133633
E02000932,2016,3,1842,1863.480586
E02000932,2016,4,1716.5,1736.517061
E02000933,2016,1,1597,1615.623505
E02000933,2016,2,1637.5,1656.595798
E02000933,2016,3,1680,1699.591414
E02000933,2016,4,1695,1714.766337
E02000934,2016,1,1900,1922.156956
E02000934,2016,2,1582,1600.448582
E02000934,2016,3,1711.5,1731.458753
E02000934,2016,4,1601,1619.670151
E02000935,2016,2,1741.5,1761.8086
E02000935,2016,3,1700,1719.824645
E02000936,2016,1,1636,1655.078306
E02000936,2016,2,1651,1670.253229
E02000936,2016,3,1650,1669.241567
E02000936,2016,4,1600,1618.65849
E02000937,2016,1,1668,1687.451475
E02000937,2016,2,1636,1655.078306
E02000937,2016,3,2058,2081.999482
E02000937,2016,4,1798,1818.967478
E02000938,2016,1,1500,1517.492334
E02000938,2016,2,1750,1770.407723
E02000938,2016,3,1950,1972.740034
E02000938,2016,4,1549.5,1567.569581
E02000939,2016,1,2248.5,2274.721009
E02000939,2016,2,2145,2170.014038
E02000939,2016,3,1863,1884.725479
E02000939,2016,4,1765.5,1786.088477
E02000940,2016,1,1423.5,1440.100225
E02000940,2016,2,1494.5,1511.928195
E02000940,2016,3,1550,1568.075412
E02000940,2016,4,1500,1517.492334
E02000941,2016,1,1675,1694.533106
E02000941,2016,2,1842,1863.480586
E02000941,2016,3,1648.5,1667.724075
E02000941,2016,4,1525,1542.783873
E02000942,2016,1,1850,1871.573879
E02000942,2016,2,1600,1618.65849
E02000942,2016,3,1700,1719.824645
E02000942,2016,4,1650,1669.241567
E02000943,2016,1,1731,1751.186153
E02000943,2016,2,1625,1643.950028
E02000943,2016,3,1735.5,1755.73863
E02000943,2016,4,1777,1797.722585
E02000944,2016,1,1400,1416.326178
E02000944,2016,2,1530,1547.842181
E02000944,2016,3,1600,1618.65849
E02000945,2016,1,1600,1618.65849
E02000945,2016,2,1625,1643.950028
E02000945,2016,3,1691.5,1711.225522
E02000946,2016,1,1550.5,1568.581243
E02000946,2016,2,1662.5,1681.887337
E02000946,2016,3,1603,1621.693474
E02000946,2016,4,1550,1568.075412
E02000947,2016,1,1500,1517.492334
E02000947,2016,2,1551,1569.087073
E02000947,2016,3,1525,1542.783873
E02000947,2016,4,1750,1770.407723
E02000948,2016,1,1679,1698.579752
E02000948,2016,2,1599,1617.646828
E02000948,2016,3,1690,1709.70803
E02000948,2016,4,1551,1569.087073
E02000949,2016,1,1603,1621.693474
E02000949,2016,2,2385,2412.812811
E02000949,2016,3,1650,1669.241567
E02000949,2016,4,1600,1618.65849
E02000950,2016,1,1450,1466.909256
E02000950,2016,2,1474.5,1491.694964
E02000950,2016,3,1500,1517.492334
E02000950,2016,4,1600,1618.65849
E02000951,2016,1,1521,1538.737227
E02000951,2016,2,1625,1643.950028
E02000951,2016,3,1581,1599.43692
E02000951,2016,4,1551,1569.087073
E02000952,2016,1,1668,1687.451475
E02000952,2016,2,1550,1568.075412
E02000952,2016,3,1750,1770.407723
E02000952,2016,4,1842,1863.480586
E02000953,2016,1,1549,1567.06375
E02000953,2016,2,1650,1669.241567
E02000953,2016,3,1650.5,1669.747398
E02000953,2016,4,1500,1517.492334
E02000954,2016,1,1800,1820.990801
E02000954,2016,2,2000,2023.323112
E02000954,2016,3,1650,1669.241567
E02000954,2016,4,1775,1795.699262
E02000955,2016,1,1550,1568.075412
E02000955,2016,2,1599.5,1618.152659
E02000955,2016,3,2200,2225.655423
E02000955,2016,4,1690,1709.70803
E02000956,2016,1,1582,1600.448582
E02000956,2016,2,1599,1617.646828
E02000956,2016,3,1899,1921.145295
E02000956,2016,4,1650,1669.241567
E02000957,2016,1,1599,1617.646828
E02000957,2016,2,1500,1517.492334
E02000957,2016,3,1700,1719.824645
E02000957,2016,4,1550,1568.075412
E02000958,2016,1,1922.5,1944.919341
E02000958,2016,2,2200,2225.655423
E02000958,2016,3,1750,1770.407723
E02000958,2016,4,2400,2427.987734
E02000959,2016,1,1300,1315.160023
E02000959,2016,2,1253.5,1268.11776
E02000959,2016,3,1350,1365.743101
E02000959,2016,4,1324,1339.4399
E02000960,2016,1,2654,2684.94977
E02000960,2016,2,2925,2959.110051
E02000960,2016,3,2145,2170.014038
E02000960,2016,4,2058,2081.999482
E02000961,2016,1,1917.5,1939.861034
E02000961,2016,2,2145,2170.014038
E02000961,2016,3,1993,2016.241481
E02000961,2016,4,2000,2023.323112
E02000962,2016,1,2145,2170.014038
E02000962,2016,2,2167,2192.270592
E02000962,2016,3,2145,2170.014038
E02000962,2016,4,2340,2367.288041
E02000963,2016,1,1818.5,1839.70654
E02000963,2016,2,1777,1797.722585
E02000963,2016,3,1950,1972.740034
E02000963,2016,4,1950,1972.740034
E02000964,2016,1,1600,1618.65849
E02000964,2016,2,1567.5,1585.779489
E02000964,2016,3,1647,1666.206583
E02000964,2016,4,1625,1643.950028
E02000965,2016,1,2145,2170.014038
E02000965,2016,2,2037,2060.75459
E02000965,2016,3,2145,2170.014038
E02000965,2016,4,2145,2170.014038
E02000966,2016,1,2167,2192.270592
E02000966,2016,2,2383,2410.789488
E02000966,2016,3,2383,2410.789488
E02000966,2016,4,2557,2586.818599
E02000967,2016,1,2708,2739.579494
E02000967,2016,2,2275,2301.53004
E02000967,2016,3,2687,2718.334601
E02000967,2016,4,2156,2181.142315
E02000968,2016,1,1842,1863.480586
E02000968,2016,2,1950,1972.740034
E02000968,2016,3,1500,1517.492334
E02000968,2016,4,1550,1568.075412
E02000969,2016,1,1971.5,1994.490758
E02000969,2016,2,1993,2016.241481
E02000969,2016,3,1950,1972.740034
E02000969,2016,4,1733,1753.209476
E02000970,2016,1,3033,3068.369499
E02000970,2016,2,3012,3047.124607
E02000970,2016,3,3012,3047.124607
E02000970,2016,4,2925,2959.110051
E02000971,2016,1,1397.5,1413.797024
E02000971,2016,2,1322,1337.416577
E02000971,2016,3,1634,1653.054982
E02000971,2016,4,2210,2235.772039
E02000972,2016,1,3033,3068.369499
E02000972,2016,2,2708,2739.579494
E02000972,2016,3,2481,2509.93232
E02000972,2016,4,2275,2301.53004
E02000973,2016,1,2275,2301.53004
E02000973,2016,2,2156,2181.142315
E02000973,2016,3,2058,2081.999482
E02000973,2016,4,2145,2170.014038
E02000974,2016,1,3380,3419.416059
E02000974,2016,2,2903,2936.853497
E02000974,2016,3,2275,2301.53004
E02000974,2016,4,3250,3287.900057
E02000975,2016,1,1712,1731.964584
E02000975,2016,2,1950,1972.740034
E02000975,2016,3,1820,1841.224032
E02000975,2016,4,1701,1720.836307
E02000976,2016,1,2015,2038.498035
E02000976,2016,2,2123,2147.757483
E02000976,2016,3,2037,2060.75459
E02000976,2016,4,2015,2038.498035
E02000977,2016,1,2871,2904.480327
E02000977,2016,2,2578,2608.063491
E02000977,2016,3,2817,2849.850603
E02000977,2016,4,2817,2849.850603
E02000978,2016,1,5633,5698.689545
E02000978,2016,2,6500,6575.800114
E02000978,2016,3,6500,6575.800114
E02000978,2016,4,5850,5918.220102
E02000979,2016,1,2704,2735.532847
E02000979,2016,2,2492,2521.060597
E02000979,2016,3,2557,2586.818599
E02000979,2016,4,2200,2225.655423
E02000980,2016,3,1860,1881.690494
E02000980,2016,4,2145,2170.014038
E02000981,2016,1,2232,2258.028593
E02000981,2016,2,1825,1846.28234
E02000981,2016,3,1950,1972.740034
E02000981,2016,4,1869,1890.795448
E02000982,2016,1,2437.5,2465.925043
E02000982,2016,2,2318,2345.031487
E02000982,2016,3,2492,2521.060597
E02000982,2016,4,2437.5,2465.925043
E02000983,2016,1,1592.5,1611.071028
E02000983,2016,2,1777,1797.722585
E02000983,2016,3,1863,1884.725479
E02000983,2016,4,1733,1753.209476
E02000984,2016,1,625,632.2884725
E02000984,2016,3,825,834.6207837
E02000985,2016,3,800,809.3292448
E02000986,2016,1,575,581.7053947
E02000986,2016,2,550,556.4138558
E02000986,2016,3,625,632.2884725
E02000986,2016,4,510,515.9473935
E02000987,2016,1,485,490.6558546
E02000987,2016,2,525,531.1223169
E02000987,2016,3,550,556.4138558
E02000988,2016,1,457.5,462.8351619
E02000988,2016,2,450,455.2477002
E02000988,2016,3,450,455.2477002
E02000989,2016,1,600,606.9969336
E02000989,2016,2,762.5,771.3919364
E02000990,2016,1,550,556.4138558
E02000990,2016,2,595,601.9386258
E02000990,2016,3,595,601.9386258
E02000991,2016,1,520,526.0640091
E02000991,2016,2,435,440.0727768
E02000991,2016,3,575,581.7053947
E02000992,2016,1,575,581.7053947
E02000992,2016,2,600,606.9969336
E02000993,2016,1,487.5,493.1850085
E02000993,2016,2,425,429.9561613
E02000993,2016,3,525,531.1223169
E02000994,2016,1,425,429.9561613
E02000994,2016,2,397.5,402.1354685
E02000994,2016,3,430,435.0144691
E02000995,2016,4,595,601.9386258
E02000998,2016,1,450,455.2477002
E02000998,2016,2,425,429.9561613
E02000998,2016,3,485,490.6558546
E02000999,2016,1,495,500.7724702
E02000999,2016,2,495,500.7724702
E02000999,2016,3,500,505.830778
E02001000,2016,1,450,455.2477002
E02001000,2016,2,475,480.5392391
E02001000,2016,3,525,531.1223169
E02001000,2016,4,450,455.2477002
E02001001,2016,1,497.5,503.3016241
E02001001,2016,2,500,505.830778
E02001001,2016,3,550,556.4138558
E02001002,2016,1,495,500.7724702
E02001003,2016,1,580,586.7637025
E02001004,2016,1,440,445.1310846
E02001005,2016,1,462.5,467.8934696
E02001005,2016,2,430,435.0144691
E02001005,2016,3,495,500.7724702
E02001006,2016,2,495,500.7724702
E02001007,2016,2,495,500.7724702
E02001007,2016,3,495,500.7724702
E02001008,2016,1,450,455.2477002
E02001009,2016,2,525,531.1223169
E02001010,2016,1,450,455.2477002
E02001010,2016,3,450,455.2477002
E02001011,2016,1,500,505.830778
E02001011,2016,2,625,632.2884725
E02001011,2016,3,587.5,594.3511641
E02001011,2016,4,550,556.4138558
E02001012,2016,1,595,601.9386258
E02001012,2016,2,500,505.830778
E02001014,2016,1,500,505.830778
E02001014,2016,2,495,500.7724702
E02001014,2016,3,525,531.1223169
E02001014,2016,4,575,581.7053947
E02001015,2016,1,450,455.2477002
E02001015,2016,2,475,480.5392391
E02001015,2016,3,495,500.7724702
E02001016,2016,1,525,531.1223169
E02001017,2016,1,495,500.7724702
E02001017,2016,2,500,505.830778
E02001017,2016,3,550,556.4138558
E02001017,2016,4,500,505.830778
E02001018,2016,3,575,581.7053947
E02001019,2016,1,575,581.7053947
E02001019,2016,2,595,601.9386258
E02001019,2016,3,625,632.2884725
E02001022,2016,1,575,581.7053947
E02001022,2016,3,575,581.7053947
E02001023,2016,2,587.5,594.3511641
E02001024,2016,1,625,632.2884725
E02001024,2016,2,650,657.5800114
E02001025,2016,1,537.5,543.7680863
E02001025,2016,2,525,531.1223169
E02001026,2016,1,475,480.5392391
E02001026,2016,2,470,475.4809313
E02001026,2016,3,450,455.2477002
E02001027,2016,1,525,531.1223169
E02001027,2016,2,550,556.4138558
E02001027,2016,3,575,581.7053947
E02001029,2016,2,595,601.9386258
E02001029,2016,3,625,632.2884725
E02001031,2016,1,537.5,543.7680863
E02001031,2016,2,595,601.9386258
E02001032,2016,1,495,500.7724702
E02001032,2016,2,525,531.1223169
E02001033,2016,2,495,500.7724702
E02001033,2016,3,495,500.7724702
E02001034,2016,1,475,480.5392391
E02001034,2016,2,475,480.5392391
E02001034,2016,3,490,495.7141624
E02001034,2016,4,477,482.5625622
E02001036,2016,1,595,601.9386258
E02001036,2016,2,600,606.9969336
E02001036,2016,3,585,591.8220102
E02001036,2016,4,650,657.5800114
E02001037,2016,1,695,703.1047814
E02001037,2016,2,695,703.1047814
E02001037,2016,3,685,692.9881658
E02001038,2016,1,637.5,644.9342419
E02001038,2016,2,650,657.5800114
E02001038,2016,3,697.5,705.6339353
E02001039,2016,1,525,531.1223169
E02001039,2016,3,597.5,604.4677797
E02001041,2016,1,722.5,730.9254742
E02001041,2016,2,710,718.2797047
E02001041,2016,4,700,708.1630892
E02001042,2016,1,585,591.8220102
E02001042,2016,2,750,758.746167
E02001042,2016,3,600,606.9969336
E02001043,2016,2,675,682.8715503
E02001046,2016,1,562.5,569.0596252
E02001047,2016,3,562.5,569.0596252
E02001048,2016,1,550,556.4138558
E02001048,2016,2,550,556.4138558
E02001048,2016,3,550,556.4138558
E02001048,2016,4,525,531.1223169
E02001050,2016,1,537.5,543.7680863
E02001050,2016,2,580,586.7637025
E02001050,2016,3,575,581.7053947
E02001051,2016,1,550,556.4138558
E02001051,2016,2,540,546.2972402
E02001051,2016,3,535,541.2389324
E02001052,2016,1,595,601.9386258
E02001052,2016,2,595,601.9386258
E02001052,2016,3,500,505.830778
E02001053,2016,1,520,526.0640091
E02001053,2016,2,525,531.1223169
E02001053,2016,3,575,581.7053947
E02001055,2016,1,525,531.1223169
E02001055,2016,2,562.5,569.0596252
E02001056,2016,1,550,556.4138558
E02001057,2016,1,725,733.4546281
E02001057,2016,2,825,834.6207837
E02001057,2016,3,800,809.3292448
E02001057,2016,4,795,804.270937
E02001059,2016,1,645,652.5217036
E02001059,2016,2,685,692.9881658
E02001059,2016,3,662.5,670.2257808
E02001059,2016,4,597.5,604.4677797
E02001061,2016,2,575,581.7053947
E02001062,2016,1,762.5,771.3919364
E02001062,2016,2,875,885.2038615
E02001062,2016,3,1012.5,1024.307325
E02001062,2016,4,842.5,852.3248609
E02001063,2016,1,775,784.0377059
E02001063,2016,2,780,789.0960137
E02001063,2016,3,850,859.9123226
E02001063,2016,4,850,859.9123226
E02001064,2016,2,575,581.7053947
E02001064,2016,3,625,632.2884725
E02001066,2016,1,655,662.6383192
E02001066,2016,2,662.5,670.2257808
E02001066,2016,3,625,632.2884725
E02001068,2016,1,650,657.5800114
E02001068,2016,2,575,581.7053947
E02001068,2016,3,650,657.5800114
E02001069,2016,1,675,682.8715503
E02001069,2016,2,700,708.1630892
E02001069,2016,3,695,703.1047814
E02001069,2016,4,695,703.1047814
E02001070,2016,1,895,905.4370926
E02001070,2016,2,710,718.2797047
E02001070,2016,3,700,708.1630892
E02001070,2016,4,630,637.3467803
E02001071,2016,1,575,581.7053947
E02001071,2016,2,650,657.5800114
E02001071,2016,3,575,581.7053947
E02001071,2016,4,550,556.4138558
E02001072,2016,1,695,703.1047814
E02001072,2016,2,695,703.1047814
E02001072,2016,3,675,682.8715503
E02001072,2016,4,597.5,604.4677797
E02001073,2016,1,700,708.1630892
E02001073,2016,2,750,758.746167
E02001073,2016,3,700,708.1630892
E02001074,2016,1,550,556.4138558
E02001074,2016,2,725,733.4546281
E02001074,2016,3,650,657.5800114
E02001075,2016,1,550,556.4138558
E02001075,2016,2,650,657.5800114
E02001075,2016,3,625,632.2884725
E02001076,2016,1,1040,1052.128018
E02001076,2016,2,775,784.0377059
E02001076,2016,3,800,809.3292448
E02001076,2016,4,1560,1578.192027
E02001077,2016,1,750,758.746167
E02001077,2016,2,650,657.5800114
E02001077,2016,3,712.5,720.8088586
E02001077,2016,4,595,601.9386258
E02001078,2016,1,795,804.270937
E02001078,2016,2,685,692.9881658
E02001078,2016,3,712.5,720.8088586
E02001079,2016,1,936,946.9152164
E02001079,2016,2,850,859.9123226
E02001079,2016,3,720,728.3963203
E02001079,2016,4,1644.5,1663.677429
E02001080,2016,1,1213,1227.145467
E02001080,2016,2,738,746.6062283
E02001080,2016,3,700,708.1630892
E02001080,2016,4,1072.5,1085.007019
E02001081,2016,2,872.5,882.6747076
E02001081,2016,3,850,859.9123226
E02001084,2016,1,1156.5,1169.986589
E02001084,2016,2,875,885.2038615
E02001084,2016,3,795,804.270937
E02001087,2016,1,912.5,923.1411698
E02001087,2016,2,825,834.6207837
E02001087,2016,3,900,910.4954004
E02001089,2016,3,947.5,958.5493243
E02001090,2016,2,725,733.4546281
E02001090,2016,3,797.5,806.8000909
E02001092,2016,1,612.5,619.642703
E02001092,2016,2,625,632.2884725
E02001093,2016,1,650,657.5800114
E02001093,2016,3,675,682.8715503
E02001094,2016,1,625,632.2884725
E02001097,2016,3,672.5,680.3423964
E02001099,2016,1,522.5,528.593163
E02001099,2016,2,485,490.6558546
E02001102,2016,2,550,556.4138558
E02001106,2016,2,550,556.4138558
E02001111,2016,1,450,455.2477002
E02001115,2016,1,525,531.1223169
E02001124,2016,1,465,470.4226235
E02001125,2016,2,500,505.830778
E02001125,2016,3,625,632.2884725
E02001126,2016,1,450,455.2477002
E02001126,2016,2,475,480.5392391
E02001128,2016,2,552.5,558.9430097
E02001129,2016,3,535,541.2389324
E02001132,2016,3,495,500.7724702
E02001135,2016,1,435,440.0727768
E02001135,2016,2,462.5,467.8934696
E02001135,2016,3,462.5,467.8934696
E02001137,2016,3,650,657.5800114
E02001138,2016,3,545,551.355548
E02001139,2016,1,475,480.5392391
E02001139,2016,2,450,455.2477002
E02001140,2016,1,485,490.6558546
E02001141,2016,1,440,445.1310846
E02001141,2016,2,425,429.9561613
E02001141,2016,3,475,480.5392391
E02001143,2016,1,450,455.2477002
E02001143,2016,3,450,455.2477002
E02001144,2016,2,425,429.9561613
E02001146,2016,1,420,424.8978535
E02001146,2016,2,425,429.9561613
E02001146,2016,3,435,440.0727768
E02001147,2016,1,475,480.5392391
E02001148,2016,1,450,455.2477002
E02001148,2016,3,550,556.4138558
E02001148,2016,4,495,500.7724702
E02001149,2016,2,450,455.2477002
E02001149,2016,3,500,505.830778
E02001157,2016,1,500,505.830778
E02001157,2016,2,495,500.7724702
E02001157,2016,3,510,515.9473935
E02001158,2016,3,562.5,569.0596252
E02001159,2016,1,525,531.1223169
E02001159,2016,2,625,632.2884725
E02001160,2016,1,550,556.4138558
E02001160,2016,2,575,581.7053947
E02001161,2016,1,595,601.9386258
E02001161,2016,2,595,601.9386258
E02001161,2016,3,585,591.8220102
E02001162,2016,1,550,556.4138558
E02001162,2016,3,575,581.7053947
E02001163,2016,1,595,601.9386258
E02001163,2016,2,675,682.8715503
E02001163,2016,3,585,591.8220102
E02001164,2016,1,575,581.7053947
E02001164,2016,2,550,556.4138558
E02001164,2016,3,625,632.2884725
E02001165,2016,3,650,657.5800114
E02001166,2016,1,580,586.7637025
E02001166,2016,2,515,521.0057013
E02001166,2016,3,562.5,569.0596252
E02001167,2016,1,550,556.4138558
E02001167,2016,2,562.5,569.0596252
E02001167,2016,3,550,556.4138558
E02001168,2016,1,550,556.4138558
E02001168,2016,2,675,682.8715503
E02001168,2016,3,625,632.2884725
E02001169,2016,1,725,733.4546281
E02001169,2016,2,725,733.4546281
E02001169,2016,3,822.5,832.0916298
E02001170,2016,1,895,905.4370926
E02001170,2016,2,790,799.2126292
E02001170,2016,3,850,859.9123226
E02001172,2016,1,595,601.9386258
E02001172,2016,2,600,606.9969336
E02001172,2016,3,572.5,579.1762408
E02001173,2016,1,495,500.7724702
E02001173,2016,2,525,531.1223169
E02001173,2016,3,510,515.9473935
E02001174,2016,1,725,733.4546281
E02001174,2016,3,600,606.9969336
E02001175,2016,2,550,556.4138558
E02001175,2016,3,585,591.8220102
E02001176,2016,1,495,500.7724702
E02001176,2016,2,650,657.5800114
E02001176,2016,3,650,657.5800114
E02001176,2016,4,600,606.9969336
E02001177,2016,1,575,581.7053947
E02001177,2016,2,575,581.7053947
E02001177,2016,3,600,606.9969336
E02001177,2016,4,595,601.9386258
E02001178,2016,1,700,708.1630892
E02001178,2016,2,750,758.746167
E02001178,2016,3,750,758.746167
E02001178,2016,4,725,733.4546281
E02001179,2016,1,595,601.9386258
E02001179,2016,2,637.5,644.9342419
E02001179,2016,3,650,657.5800114
E02001181,2016,1,650,657.5800114
E02001182,2016,1,650,657.5800114
E02001182,2016,2,595,601.9386258
E02001182,2016,3,550,556.4138558
E02001183,2016,1,525,531.1223169
E02001183,2016,2,585,591.8220102
E02001183,2016,3,595,601.9386258
E02001184,2016,1,750,758.746167
